Lea State,LEA,School State,School,ID,Year,Category,Allegations,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
GA,Gwinnett County,GA,Norcross High School,130255001132,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Gwinnett County,GA,Norcross High School,130255001132,2015,Total enrollment,,7.00,229.00,4.00,1600.00,1159.00,583.00,124.00,3706.00,302.00,4.00,325.00
GA,Gwinnett County,GA,Summerour Middle School,130255001124,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Gwinnett County,GA,Summerour Middle School,130255001124,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Gwinnett County,GA,Summerour Middle School,130255001124,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Gwinnett County,GA,Summerour Middle School,130255001124,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Gwinnett County,GA,Summerour Middle School,130255001124,2015,Total enrollment,,4.00,121.00,4.00,1063.00,346.00,49.00,31.00,1618.00,170.00,5.00,280.00
GA,Gwinnett County,GA,Meadowcreek High School,130255001980,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Gwinnett County,GA,Meadowcreek High School,130255001980,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Gwinnett County,GA,Meadowcreek High School,130255001980,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Gwinnett County,GA,Meadowcreek High School,130255001980,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Gwinnett County,GA,Meadowcreek High School,130255001980,2015,Total enrollment,,4.00,247.00,4.00,2062.00,694.00,94.00,49.00,3154.00,311.00,4.00,559.00
GA,Gwinnett County,GA,Graves Elementary School,130255004210,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Gwinnett County,GA,Graves Elementary School,130255004210,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Gwinnett County,GA,Graves Elementary School,130255004210,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Gwinnett County,GA,Graves Elementary School,130255004210,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Gwinnett County,GA,Graves Elementary School,130255004210,2015,Total enrollment,,2.00,34.00,0.00,970.00,247.00,37.00,10.00,1300.00,104.00,0.00,886.00
GA,Commission Charter Schools- Ivy Preparatory Academy School,GA,Ivy Preparatory Academy At Gwinnett- Inc.,130021503748,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Commission Charter Schools- Ivy Preparatory Academy School,GA,Ivy Preparatory Academy At Gwinnett- Inc.,130021503748,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Commission Charter Schools- Ivy Preparatory Academy School,GA,Ivy Preparatory Academy At Gwinnett- Inc.,130021503748,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Commission Charter Schools- Ivy Preparatory Academy School,GA,Ivy Preparatory Academy At Gwinnett- Inc.,130021503748,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Commission Charter Schools- Ivy Preparatory Academy School,GA,Ivy Preparatory Academy At Gwinnett- Inc.,130021503748,2015,Total enrollment,,2.00,8.00,0.00,35.00,221.00,0.00,5.00,271.00,19.00,20.00,20.00
GA,Gwinnett County,GA,Pinckneyville Middle School,130255001960,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Gwinnett County,GA,Pinckneyville Middle School,130255001960,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Gwinnett County,GA,Pinckneyville Middle School,130255001960,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Gwinnett County,GA,Pinckneyville Middle School,130255001960,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Gwinnett County,GA,Pinckneyville Middle School,130255001960,2015,Total enrollment,,2.00,67.00,0.00,376.00,451.00,343.00,49.00,1288.00,173.00,2.00,103.00
GA,Gwinnett County,GA,Simpson Elementary School,130255000327,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Gwinnett County,GA,Simpson Elementary School,130255000327,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Gwinnett County,GA,Simpson Elementary School,130255000327,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Gwinnett County,GA,Simpson Elementary School,130255000327,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Gwinnett County,GA,Simpson Elementary School,130255000327,2015,Total enrollment,,2.00,106.00,2.00,88.00,97.00,598.00,58.00,951.00,188.00,16.00,52.00
GA,Gwinnett County,GA,Norcross Elementary School,130255001125,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Gwinnett County,GA,Norcross Elementary School,130255001125,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Gwinnett County,GA,Norcross Elementary School,130255001125,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Gwinnett County,GA,Norcross Elementary School,130255001125,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Gwinnett County,GA,Norcross Elementary School,130255001125,2015,Total enrollment,,4.00,73.00,4.00,829.00,196.00,37.00,19.00,1162.00,83.00,13.00,763.00
GA,Gwinnett County,GA,Peachtree Elementary School,130255001120,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Gwinnett County,GA,Peachtree Elementary School,130255001120,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Gwinnett County,GA,Peachtree Elementary School,130255001120,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Gwinnett County,GA,Peachtree Elementary School,130255001120,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Gwinnett County,GA,Peachtree Elementary School,130255001120,2015,Total enrollment,,2.00,34.00,2.00,655.00,715.00,148.00,52.00,1608.00,161.00,0.00,574.00
GA,Gwinnett County,GA,Beaver Ridge Elementary School,130255001903,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Gwinnett County,GA,Beaver Ridge Elementary School,130255001903,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Gwinnett County,GA,Beaver Ridge Elementary School,130255001903,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Gwinnett County,GA,Beaver Ridge Elementary School,130255001903,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Gwinnett County,GA,Beaver Ridge Elementary School,130255001903,2015,Total enrollment,,4.00,97.00,4.00,829.00,340.00,40.00,22.00,1336.00,110.00,19.00,754.00
GA,Gwinnett County,GA,Meadowcreek Elementary School,130255002267,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Gwinnett County,GA,Meadowcreek Elementary School,130255002267,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Gwinnett County,GA,Meadowcreek Elementary School,130255002267,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Gwinnett County,GA,Meadowcreek Elementary School,130255002267,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Gwinnett County,GA,Meadowcreek Elementary School,130255002267,2015,Total enrollment,,4.00,46.00,4.00,724.00,235.00,25.00,19.00,1057.00,128.00,0.00,664.00
GA,Gwinnett County,GA,Rockbridge Elementary School,130255001110,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Gwinnett County,GA,Rockbridge Elementary School,130255001110,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Gwinnett County,GA,Rockbridge Elementary School,130255001110,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Gwinnett County,GA,Rockbridge Elementary School,130255001110,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Gwinnett County,GA,Rockbridge Elementary School,130255001110,2015,Total enrollment,,0.00,73.00,0.00,1096.00,202.00,25.00,13.00,1409.00,155.00,2.00,1003.00

