Lea State,LEA,School State,School,ID,Year,Category,Allegations,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
GA,Fulton County,GA,Mimosa Elementary School,130228001025,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Fulton County,GA,Mimosa Elementary School,130228001025,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Fulton County,GA,Mimosa Elementary School,130228001025,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Fulton County,GA,Mimosa Elementary School,130228001025,2015,Total enrollment,,0.00,16.00,0.00,760.00,154.00,55.00,19.00,1004.00,116.00,10.00,538.00
GA,Fulton County,GA,River Eves Elementary School,130228001623,2015,Allegations - basis of race color or national origin,1.00,,,,,,,,,,,
GA,Fulton County,GA,River Eves Elementary School,130228001623,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Fulton County,GA,River Eves Elementary School,130228001623,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00
GA,Fulton County,GA,River Eves Elementary School,130228001623,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00
GA,Fulton County,GA,River Eves Elementary School,130228001623,2015,Total enrollment,,2.00,61.00,0.00,184.00,190.00,334.00,31.00,802.00,92.00,10.00,91.00
GA,Fulton County,GA,Centennial High School,130228002181,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Fulton County,GA,Centennial High School,130228002181,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Fulton County,GA,Centennial High School,130228002181,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Fulton County,GA,Centennial High School,130228002181,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Fulton County,GA,Centennial High School,130228002181,2015,Total enrollment,,2.00,85.00,4.00,409.00,475.00,892.00,70.00,1937.00,245.00,55.00,82.00
GA,Fulton County,GA,Elkins Pointe Middle School,130228002492,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Fulton County,GA,Elkins Pointe Middle School,130228002492,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Fulton County,GA,Elkins Pointe Middle School,130228002492,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Fulton County,GA,Elkins Pointe Middle School,130228002492,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Fulton County,GA,Elkins Pointe Middle School,130228002492,2015,Total enrollment,,4.00,61.00,0.00,421.00,127.00,484.00,25.00,1122.00,164.00,37.00,103.00
GA,Fulton County,GA,Hillside Elementary School,130228002491,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Fulton County,GA,Hillside Elementary School,130228002491,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Fulton County,GA,Hillside Elementary School,130228002491,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Fulton County,GA,Hillside Elementary School,130228002491,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Fulton County,GA,Hillside Elementary School,130228002491,2015,Total enrollment,,2.00,19.00,0.00,286.00,118.00,196.00,25.00,646.00,83.00,13.00,166.00
GA,Fulton County,GA,Mountain Park Elementary School,130228000976,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Fulton County,GA,Mountain Park Elementary School,130228000976,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Fulton County,GA,Mountain Park Elementary School,130228000976,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Fulton County,GA,Mountain Park Elementary School,130228000976,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Fulton County,GA,Mountain Park Elementary School,130228000976,2015,Total enrollment,,2.00,34.00,0.00,55.00,61.00,661.00,31.00,844.00,125.00,31.00,19.00
GA,Fulton County,GA,Jackson Elementary School,130228000968,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Fulton County,GA,Jackson Elementary School,130228000968,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Fulton County,GA,Jackson Elementary School,130228000968,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Fulton County,GA,Jackson Elementary School,130228000968,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Fulton County,GA,Jackson Elementary School,130228000968,2015,Total enrollment,,0.00,10.00,0.00,313.00,112.00,124.00,19.00,578.00,80.00,4.00,148.00
GA,Fulton County,GA,Roswell High School,130228002119,2015,Allegations - basis of race color or national origin,1.00,,,,,,,,,,,
GA,Fulton County,GA,Roswell High School,130228002119,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Fulton County,GA,Roswell High School,130228002119,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,2.00,0.00,0.00
GA,Fulton County,GA,Roswell High School,130228002119,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00
GA,Fulton County,GA,Roswell High School,130228002119,2015,Total enrollment,,2.00,88.00,2.00,418.00,334.00,1192.00,76.00,2112.00,239.00,130.00,67.00
GA,Fulton County,GA,Roswell North Elementary School,130228000978,2015,Allegations - basis of race color or national origin,1.00,,,,,,,,,,,
GA,Fulton County,GA,Roswell North Elementary School,130228000978,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Fulton County,GA,Roswell North Elementary School,130228000978,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,2.00,0.00,0.00
GA,Fulton County,GA,Roswell North Elementary School,130228000978,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00
GA,Fulton County,GA,Roswell North Elementary School,130228000978,2015,Total enrollment,,2.00,25.00,0.00,151.00,139.00,676.00,43.00,1036.00,110.00,31.00,49.00
GA,Fulton County,GA,Osbudsman North,130228004122,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Fulton County,GA,Osbudsman North,130228004122,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Fulton County,GA,Osbudsman North,130228004122,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Fulton County,GA,Osbudsman North,130228004122,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Fulton County,GA,Osbudsman North,130228004122,2015,Total enrollment,,0.00,0.00,0.00,8.00,7.00,4.00,0.00,19.00,7.00,0.00,2.00
GA,Fulton County,GA,Sweet Apple Elementary School,130228002189,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Fulton County,GA,Sweet Apple Elementary School,130228002189,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Fulton County,GA,Sweet Apple Elementary School,130228002189,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Fulton County,GA,Sweet Apple Elementary School,130228002189,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Fulton County,GA,Sweet Apple Elementary School,130228002189,2015,Total enrollment,,4.00,31.00,0.00,49.00,58.00,550.00,28.00,720.00,110.00,19.00,16.00
GA,State Charter Schools- International Charter School of Atlan,GA,International Charter School of Atlanta,130023404179,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,State Charter Schools- International Charter School of Atlan,GA,International Charter School of Atlanta,130023404179,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,State Charter Schools- International Charter School of Atlan,GA,International Charter School of Atlanta,130023404179,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,State Charter Schools- International Charter School of Atlan,GA,International Charter School of Atlanta,130023404179,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,State Charter Schools- International Charter School of Atlan,GA,International Charter School of Atlanta,130023404179,2015,Total enrollment,,4.00,34.00,0.00,43.00,124.00,160.00,19.00,384.00,17.00,4.00,0.00

