Lea State,LEA,School State,School,ID,Year,Category,Allegations,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
GA,Henry County,GA,Flippen Elementary School,130282002918,2015,Total enrollment,,2.00,58.00,4.00,64.00,346.00,157.00,28.00,659.00,86.00,0.00,31.00
GA,Henry County,GA,Oakland Elementary School,130282002129,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Henry County,GA,Oakland Elementary School,130282002129,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Henry County,GA,Oakland Elementary School,130282002129,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Henry County,GA,Oakland Elementary School,130282002129,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Henry County,GA,Oakland Elementary School,130282002129,2015,Total enrollment,,2.00,7.00,2.00,139.00,493.00,67.00,25.00,735.00,116.00,0.00,58.00
GA,Henry County,GA,Henry County High School,130282001208,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Henry County,GA,Henry County High School,130282001208,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Henry County,GA,Henry County High School,130282001208,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Henry County,GA,Henry County High School,130282001208,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Henry County,GA,Henry County High School,130282001208,2015,Total enrollment,,0.00,19.00,0.00,79.00,853.00,82.00,31.00,1064.00,161.00,4.00,7.00
GA,Henry County,GA,Ola Elementary School,130282002328,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Henry County,GA,Ola Elementary School,130282002328,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Henry County,GA,Ola Elementary School,130282002328,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Henry County,GA,Ola Elementary School,130282002328,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Henry County,GA,Ola Elementary School,130282002328,2015,Total enrollment,,7.00,16.00,0.00,49.00,187.00,640.00,19.00,918.00,128.00,0.00,7.00
GA,Henry County,GA,Wesley Lakes Elementary School,130282000367,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Henry County,GA,Wesley Lakes Elementary School,130282000367,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Henry County,GA,Wesley Lakes Elementary School,130282000367,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Henry County,GA,Wesley Lakes Elementary School,130282000367,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Henry County,GA,Wesley Lakes Elementary School,130282000367,2015,Total enrollment,,0.00,7.00,0.00,67.00,496.00,43.00,31.00,644.00,86.00,2.00,28.00
GA,Henry County,GA,Union Grove High,130282002391,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Henry County,GA,Union Grove High,130282002391,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Henry County,GA,Union Grove High,130282002391,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Henry County,GA,Union Grove High,130282002391,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Henry County,GA,Union Grove High,130282002391,2015,Total enrollment,,2.00,52.00,0.00,61.00,454.00,883.00,46.00,1498.00,158.00,16.00,10.00
GA,Henry County,GA,Ola High School,130282003414,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Henry County,GA,Ola High School,130282003414,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Henry County,GA,Ola High School,130282003414,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Henry County,GA,Ola High School,130282003414,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Henry County,GA,Ola High School,130282003414,2015,Total enrollment,,2.00,22.00,2.00,64.00,307.00,1123.00,40.00,1560.00,218.00,55.00,10.00
GA,Henry County,GA,Eagle's Landing High School,130282002130,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Henry County,GA,Eagle's Landing High School,130282002130,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Henry County,GA,Eagle's Landing High School,130282002130,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Henry County,GA,Eagle's Landing High School,130282002130,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Henry County,GA,Eagle's Landing High School,130282002130,2015,Total enrollment,,2.00,55.00,2.00,133.00,946.00,178.00,64.00,1380.00,173.00,22.00,19.00
GA,Henry County,GA,Timber Ridge Elementary School,130282003412,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Henry County,GA,Timber Ridge Elementary School,130282003412,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Henry County,GA,Timber Ridge Elementary School,130282003412,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Henry County,GA,Timber Ridge Elementary School,130282003412,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Henry County,GA,Timber Ridge Elementary School,130282003412,2015,Total enrollment,,2.00,7.00,4.00,28.00,154.00,352.00,19.00,566.00,83.00,4.00,13.00

