Lea State,LEA,School State,School,ID,Year,Category,Allegations,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
GA,Newton County,GA,Live Oak Elementary,130393003876,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Newton County,GA,Live Oak Elementary,130393003876,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Newton County,GA,Live Oak Elementary,130393003876,2015,Total enrollment,,0.00,4.00,2.00,49.00,970.00,37.00,25.00,1087.00,92.00,4.00,40.00
GA,Newton County,GA,Newton County Theme School at Ficquett,130393003920,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Newton County,GA,Newton County Theme School at Ficquett,130393003920,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Newton County,GA,Newton County Theme School at Ficquett,130393003920,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Newton County,GA,Newton County Theme School at Ficquett,130393003920,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Newton County,GA,Newton County Theme School at Ficquett,130393003920,2015,Total enrollment,,0.00,13.00,2.00,31.00,352.00,544.00,46.00,988.00,32.00,16.00,7.00
GA,Newton County,GA,Clements Middle School,130393003869,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Newton County,GA,Clements Middle School,130393003869,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Newton County,GA,Clements Middle School,130393003869,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Newton County,GA,Clements Middle School,130393003869,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Newton County,GA,Clements Middle School,130393003869,2015,Total enrollment,,0.00,7.00,2.00,58.00,580.00,52.00,19.00,718.00,107.00,19.00,16.00
GA,Newton County,GA,Oak Hill Elementary School,130393002507,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Newton County,GA,Oak Hill Elementary School,130393002507,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Newton County,GA,Oak Hill Elementary School,130393002507,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Newton County,GA,Oak Hill Elementary School,130393002507,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Newton County,GA,Oak Hill Elementary School,130393002507,2015,Total enrollment,,4.00,7.00,0.00,58.00,283.00,298.00,43.00,693.00,95.00,4.00,37.00
GA,Newton County,GA,Middle Ridge Elementary School,130393002222,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Newton County,GA,Middle Ridge Elementary School,130393002222,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Newton County,GA,Middle Ridge Elementary School,130393002222,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Newton County,GA,Middle Ridge Elementary School,130393002222,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Newton County,GA,Middle Ridge Elementary School,130393002222,2015,Total enrollment,,0.00,4.00,0.00,61.00,505.00,154.00,37.00,761.00,125.00,0.00,46.00
GA,Newton County,GA,South Salem Elementary School,130393003770,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Newton County,GA,South Salem Elementary School,130393003770,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Newton County,GA,South Salem Elementary School,130393003770,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Newton County,GA,South Salem Elementary School,130393003770,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Newton County,GA,South Salem Elementary School,130393003770,2015,Total enrollment,,2.00,7.00,0.00,94.00,493.00,229.00,52.00,877.00,125.00,7.00,61.00
GA,Newton County,GA,Liberty Middle School,130393003927,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Newton County,GA,Liberty Middle School,130393003927,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Newton County,GA,Liberty Middle School,130393003927,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Newton County,GA,Liberty Middle School,130393003927,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Newton County,GA,Liberty Middle School,130393003927,2015,Total enrollment,,2.00,7.00,0.00,73.00,628.00,190.00,34.00,934.00,122.00,16.00,31.00
GA,Newton County,GA,Newton College and Career Academy,130393004096,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Newton County,GA,Newton College and Career Academy,130393004096,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Newton County,GA,Newton College and Career Academy,130393004096,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Newton County,GA,Newton College and Career Academy,130393004096,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Newton County,GA,Newton College and Career Academy,130393004096,2015,Total enrollment,,0.00,10.00,0.00,40.00,463.00,238.00,22.00,773.00,47.00,10.00,4.00
GA,Newton County,GA,Crossroads Psychodeucational Program,130393004070,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Newton County,GA,Crossroads Psychodeucational Program,130393004070,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Newton County,GA,Crossroads Psychodeucational Program,130393004070,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Newton County,GA,Crossroads Psychodeucational Program,130393004070,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Newton County,GA,Crossroads Psychodeucational Program,130393004070,2015,Total enrollment,,0.00,0.00,0.00,0.00,16.00,13.00,2.00,31.00,32.00,0.00,0.00
GA,Newton County,GA,Cousins Middle School,130393001457,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Newton County,GA,Cousins Middle School,130393001457,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Newton County,GA,Cousins Middle School,130393001457,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Newton County,GA,Cousins Middle School,130393001457,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Newton County,GA,Cousins Middle School,130393001457,2015,Total enrollment,,2.00,7.00,0.00,64.00,340.00,388.00,31.00,832.00,149.00,19.00,19.00
GA,Walton County,GA,Walnut Grove Elementary School,130539001057,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Walton County,GA,Walnut Grove Elementary School,130539001057,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Walton County,GA,Walnut Grove Elementary School,130539001057,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Walton County,GA,Walnut Grove Elementary School,130539001057,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Walton County,GA,Walnut Grove Elementary School,130539001057,2015,Total enrollment,,2.00,4.00,0.00,34.00,22.00,565.00,19.00,646.00,86.00,31.00,7.00
GA,Newton County,GA,Indian Creek Middle School,130393002224,2015,Allegations - basis of race color or national origin,1.00,,,,,,,,,,,
GA,Newton County,GA,Indian Creek Middle School,130393002224,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Newton County,GA,Indian Creek Middle School,130393002224,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00
GA,Newton County,GA,Indian Creek Middle School,130393002224,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00
GA,Newton County,GA,Indian Creek Middle School,130393002224,2015,Total enrollment,,0.00,7.00,0.00,46.00,310.00,586.00,34.00,983.00,152.00,34.00,10.00
GA,Newton County,GA,Heard-Mixon Elementary School,130393001460,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Newton County,GA,Heard-Mixon Elementary School,130393001460,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Newton County,GA,Heard-Mixon Elementary School,130393001460,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Newton County,GA,Heard-Mixon Elementary School,130393001460,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Newton County,GA,Heard-Mixon Elementary School,130393001460,2015,Total enrollment,,0.00,4.00,0.00,52.00,112.00,271.00,19.00,458.00,71.00,10.00,31.00
GA,Newton County,GA,Veterans Memorial Middle School,130393002424,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Newton County,GA,Veterans Memorial Middle School,130393002424,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Newton County,GA,Veterans Memorial Middle School,130393002424,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Newton County,GA,Veterans Memorial Middle School,130393002424,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Newton County,GA,Veterans Memorial Middle School,130393002424,2015,Total enrollment,,0.00,4.00,2.00,79.00,448.00,118.00,34.00,685.00,92.00,13.00,28.00

