Lea State,LEA,School State,School,ID,Year,Category,Allegations,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
GA,Polk School District,GA,Westside Elementary School,130420001499,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Polk School District,GA,Westside Elementary School,130420001499,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Polk School District,GA,Westside Elementary School,130420001499,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Polk School District,GA,Westside Elementary School,130420001499,2015,Total enrollment,,4.00,2.00,0.00,178.00,94.00,292.00,19.00,589.00,68.00,2.00,85.00
GA,Polk School District,GA,Youngs Grove Elementary School,130420004001,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Polk School District,GA,Youngs Grove Elementary School,130420004001,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Polk School District,GA,Youngs Grove Elementary School,130420004001,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Polk School District,GA,Youngs Grove Elementary School,130420004001,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Polk School District,GA,Youngs Grove Elementary School,130420004001,2015,Total enrollment,,4.00,0.00,0.00,169.00,43.00,373.00,19.00,608.00,89.00,0.00,82.00
GA,Polk School District,GA,Cedartown High School,130420001510,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Polk School District,GA,Cedartown High School,130420001510,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Polk School District,GA,Cedartown High School,130420001510,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Polk School District,GA,Cedartown High School,130420001510,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Polk School District,GA,Cedartown High School,130420001510,2015,Total enrollment,,7.00,5.00,0.00,304.00,142.00,664.00,25.00,1147.00,131.00,28.00,37.00

