Lea State,LEA,School State,School,ID,Year,Category,Allegations,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
GA,Clayton County,GA,Flint River Program,130123003880,2015,Total enrollment,,0.00,0.00,0.00,2.00,31.00,2.00,0.00,35.00,32.00,0.00,0.00
GA,Clayton County,GA,Clayton County Open Campus/Career Academy,130123003320,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Clayton County,GA,Clayton County Open Campus/Career Academy,130123003320,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Clayton County,GA,Clayton County Open Campus/Career Academy,130123003320,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Clayton County,GA,Clayton County Open Campus/Career Academy,130123003320,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Clayton County,GA,Clayton County Open Campus/Career Academy,130123003320,2015,Total enrollment,,2.00,7.00,0.00,88.00,298.00,13.00,13.00,421.00,41.00,2.00,16.00
GA,Clayton County,GA,Swint Elementary School,130123000481,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Clayton County,GA,Swint Elementary School,130123000481,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Clayton County,GA,Swint Elementary School,130123000481,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Clayton County,GA,Swint Elementary School,130123000481,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Clayton County,GA,Swint Elementary School,130123000481,2015,Total enrollment,,0.00,7.00,0.00,142.00,484.00,13.00,22.00,668.00,56.00,2.00,85.00
GA,Clayton County,GA,Brown Elementary School,130123000462,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Clayton County,GA,Brown Elementary School,130123000462,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Clayton County,GA,Brown Elementary School,130123000462,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Clayton County,GA,Brown Elementary School,130123000462,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Clayton County,GA,Brown Elementary School,130123000462,2015,Total enrollment,,0.00,10.00,2.00,148.00,622.00,10.00,31.00,823.00,65.00,7.00,79.00
GA,Clayton County,GA,Suder Elementary School,130123000486,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Clayton County,GA,Suder Elementary School,130123000486,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Clayton County,GA,Suder Elementary School,130123000486,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Clayton County,GA,Suder Elementary School,130123000486,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Clayton County,GA,Suder Elementary School,130123000486,2015,Total enrollment,,2.00,34.00,0.00,115.00,496.00,46.00,28.00,721.00,101.00,4.00,55.00
GA,Clayton County,GA,Mount Zion Primary,130123003752,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Clayton County,GA,Mount Zion Primary,130123003752,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Clayton County,GA,Mount Zion Primary,130123003752,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Clayton County,GA,Mount Zion Primary,130123003752,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Clayton County,GA,Mount Zion Primary,130123003752,2015,Total enrollment,,4.00,13.00,0.00,157.00,430.00,16.00,22.00,642.00,29.00,5.00,127.00
GA,Clayton County,GA,Jonesboro Middle School,130123000465,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Clayton County,GA,Jonesboro Middle School,130123000465,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Clayton County,GA,Jonesboro Middle School,130123000465,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Clayton County,GA,Jonesboro Middle School,130123000465,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Clayton County,GA,Jonesboro Middle School,130123000465,2015,Total enrollment,,2.00,25.00,2.00,217.00,574.00,31.00,22.00,873.00,119.00,4.00,58.00
GA,Clayton County,GA,M. D. Roberts Middle School,130123002304,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Clayton County,GA,M. D. Roberts Middle School,130123002304,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Clayton County,GA,M. D. Roberts Middle School,130123002304,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Clayton County,GA,M. D. Roberts Middle School,130123002304,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Clayton County,GA,M. D. Roberts Middle School,130123002304,2015,Total enrollment,,2.00,55.00,0.00,97.00,664.00,34.00,40.00,892.00,86.00,10.00,16.00
GA,Clayton County,GA,Martha Ellen Stilwell School for the Performing Arts,130123004154,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Clayton County,GA,Martha Ellen Stilwell School for the Performing Arts,130123004154,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Clayton County,GA,Martha Ellen Stilwell School for the Performing Arts,130123004154,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Clayton County,GA,Martha Ellen Stilwell School for the Performing Arts,130123004154,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Clayton County,GA,Martha Ellen Stilwell School for the Performing Arts,130123004154,2015,Total enrollment,,0.00,31.00,0.00,46.00,439.00,7.00,19.00,542.00,17.00,4.00,4.00

