Lea State,LEA,School State,School,ID,Year,Category,Allegations,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
GA,Cherokee County,GA,Etowah High School,130111000425,2015,Total enrollment,,7.00,55.00,4.00,319.00,205.00,1699.00,61.00,2350.00,161.00,115.00,46.00
GA,Cherokee County,GA,River Ridge High School,130111004019,2015,Allegations - basis of race color or national origin,1.00,,,,,,,,,,,
GA,Cherokee County,GA,River Ridge High School,130111004019,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Cherokee County,GA,River Ridge High School,130111004019,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00
GA,Cherokee County,GA,River Ridge High School,130111004019,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00
GA,Cherokee County,GA,River Ridge High School,130111004019,2015,Total enrollment,,7.00,58.00,2.00,274.00,142.00,1111.00,61.00,1655.00,131.00,64.00,37.00
GA,Cherokee County,GA,Little River Elem.,130111003780,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Cherokee County,GA,Little River Elem.,130111003780,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Cherokee County,GA,Little River Elem.,130111003780,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Cherokee County,GA,Little River Elem.,130111003780,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Cherokee County,GA,Little River Elem.,130111003780,2015,Total enrollment,,0.00,88.00,4.00,229.00,121.00,877.00,67.00,1386.00,158.00,67.00,145.00
GA,Cherokee County,GA,E. T. Booth Middle School,130111001860,2015,Allegations - basis of race color or national origin,1.00,,,,,,,,,,,
GA,Cherokee County,GA,E. T. Booth Middle School,130111001860,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Cherokee County,GA,E. T. Booth Middle School,130111001860,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00
GA,Cherokee County,GA,E. T. Booth Middle School,130111001860,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00
GA,Cherokee County,GA,E. T. Booth Middle School,130111001860,2015,Total enrollment,,4.00,28.00,2.00,271.00,154.00,1156.00,61.00,1676.00,191.00,106.00,31.00
GA,Cherokee County,GA,Bascomb Elementary School,130111001105,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Cherokee County,GA,Bascomb Elementary School,130111001105,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Cherokee County,GA,Bascomb Elementary School,130111001105,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Cherokee County,GA,Bascomb Elementary School,130111001105,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Cherokee County,GA,Bascomb Elementary School,130111001105,2015,Total enrollment,,4.00,19.00,0.00,73.00,43.00,880.00,25.00,1044.00,125.00,52.00,22.00
GA,Cherokee County,GA,Woodstock Elementary School,130111000434,2015,Allegations - basis of race color or national origin,3.00,,,,,,,,,,,
GA,Cherokee County,GA,Woodstock Elementary School,130111000434,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Cherokee County,GA,Woodstock Elementary School,130111000434,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,2.00,0.00,2.00,0.00,4.00,0.00,0.00,0.00
GA,Cherokee County,GA,Woodstock Elementary School,130111000434,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00
GA,Cherokee County,GA,Woodstock Elementary School,130111000434,2015,Total enrollment,,7.00,31.00,2.00,238.00,145.00,655.00,82.00,1160.00,119.00,34.00,130.00
GA,Cherokee County,GA,Woodstock Middle School,130111001438,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Cherokee County,GA,Woodstock Middle School,130111001438,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Cherokee County,GA,Woodstock Middle School,130111001438,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Cherokee County,GA,Woodstock Middle School,130111001438,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Cherokee County,GA,Woodstock Middle School,130111001438,2015,Total enrollment,,7.00,22.00,0.00,214.00,157.00,685.00,43.00,1128.00,128.00,73.00,31.00

