Lea State,LEA,School State,School,ID,Year,Category,Allegations,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
GA,Carrollton City,GA,Carrollton Middle-Upper Elementary School,130087003474,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Carrollton City,GA,Carrollton Middle-Upper Elementary School,130087003474,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Carrollton City,GA,Carrollton Middle-Upper Elementary School,130087003474,2015,Total enrollment,,5.00,13.00,0.00,232.00,328.00,460.00,49.00,1087.00,146.00,0.00,82.00
GA,Carroll County,GA,Sharp Creek Elementary School,130084002299,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Carroll County,GA,Sharp Creek Elementary School,130084002299,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Carroll County,GA,Sharp Creek Elementary School,130084002299,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Carroll County,GA,Sharp Creek Elementary School,130084002299,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Carroll County,GA,Sharp Creek Elementary School,130084002299,2015,Total enrollment,,7.00,0.00,0.00,73.00,130.00,316.00,43.00,569.00,83.00,0.00,37.00
GA,Carroll County,GA,Central Middle School,130084000321,2015,Allegations - basis of race color or national origin,3.00,,,,,,,,,,,
GA,Carroll County,GA,Central Middle School,130084000321,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Carroll County,GA,Central Middle School,130084000321,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,7.00,10.00,2.00,19.00,4.00,0.00,0.00
GA,Carroll County,GA,Central Middle School,130084000321,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,2.00,13.00,2.00,17.00,0.00,0.00,0.00
GA,Carroll County,GA,Central Middle School,130084000321,2015,Total enrollment,,2.00,2.00,0.00,76.00,91.00,631.00,40.00,842.00,170.00,0.00,13.00
GA,Carroll County,GA,Central Elementary School,130084000326,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Carroll County,GA,Central Elementary School,130084000326,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Carroll County,GA,Central Elementary School,130084000326,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Carroll County,GA,Central Elementary School,130084000326,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Carroll County,GA,Central Elementary School,130084000326,2015,Total enrollment,,2.00,2.00,0.00,124.00,136.00,676.00,52.00,992.00,188.00,2.00,61.00
GA,Carroll County,GA,Central High School,130084000331,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Carroll County,GA,Central High School,130084000331,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Carroll County,GA,Central High School,130084000331,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Carroll County,GA,Central High School,130084000331,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Carroll County,GA,Central High School,130084000331,2015,Total enrollment,,0.00,4.00,0.00,82.00,160.00,862.00,61.00,1169.00,164.00,13.00,28.00
GA,Carroll County,GA,Sand Hill Elementary School,130084000325,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Carroll County,GA,Sand Hill Elementary School,130084000325,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Carroll County,GA,Sand Hill Elementary School,130084000325,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Carroll County,GA,Sand Hill Elementary School,130084000325,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Carroll County,GA,Sand Hill Elementary School,130084000325,2015,Total enrollment,,0.00,2.00,2.00,70.00,127.00,523.00,46.00,770.00,101.00,2.00,31.00
GA,Carrollton City,GA,Carrollton High School,130087000334,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Carrollton City,GA,Carrollton High School,130087000334,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Carrollton City,GA,Carrollton High School,130087000334,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Carrollton City,GA,Carrollton High School,130087000334,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Carrollton City,GA,Carrollton High School,130087000334,2015,Total enrollment,,4.00,19.00,0.00,217.00,427.00,727.00,88.00,1482.00,122.00,0.00,70.00
GA,Carroll County,GA,GOAL Program,130084004101,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Carroll County,GA,GOAL Program,130084004101,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Carroll County,GA,GOAL Program,130084004101,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Carroll County,GA,GOAL Program,130084004101,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Carroll County,GA,GOAL Program,130084004101,2015,Total enrollment,,0.00,0.00,0.00,0.00,16.00,34.00,4.00,54.00,10.00,0.00,0.00
GA,Carroll County,GA,Mt. Zion High School,130084003582,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Carroll County,GA,Mt. Zion High School,130084003582,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Carroll County,GA,Mt. Zion High School,130084003582,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Carroll County,GA,Mt. Zion High School,130084003582,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Carroll County,GA,Mt. Zion High School,130084003582,2015,Total enrollment,,4.00,0.00,0.00,34.00,55.00,301.00,28.00,422.00,53.00,2.00,7.00

