Lea State,LEA,School State,School,ID,Year,Category,Allegations,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
GA,Bulloch County,GA,Mill Creek Elementary School,130063002296,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Bulloch County,GA,Mill Creek Elementary School,130063002296,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Bulloch County,GA,Mill Creek Elementary School,130063002296,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Bulloch County,GA,Mill Creek Elementary School,130063002296,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Bulloch County,GA,Mill Creek Elementary School,130063002296,2015,Total enrollment,,2.00,16.00,2.00,34.00,409.00,226.00,28.00,717.00,62.00,10.00,22.00
GA,Echols County,GA,Echols County High School,130195000886,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Echols County,GA,Echols County High School,130195000886,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Echols County,GA,Echols County High School,130195000886,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Echols County,GA,Echols County High School,130195000886,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Echols County,GA,Echols County High School,130195000886,2015,Total enrollment,,4.00,2.00,0.00,76.00,4.00,145.00,2.00,233.00,20.00,0.00,10.00
GA,Bulloch County,GA,Langston Chapel Elementary School,130063002237,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Bulloch County,GA,Langston Chapel Elementary School,130063002237,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Bulloch County,GA,Langston Chapel Elementary School,130063002237,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Bulloch County,GA,Langston Chapel Elementary School,130063002237,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Bulloch County,GA,Langston Chapel Elementary School,130063002237,2015,Total enrollment,,7.00,10.00,2.00,112.00,349.00,148.00,31.00,659.00,92.00,4.00,91.00
GA,Bulloch County,GA,William James Middle School,130063002236,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Bulloch County,GA,William James Middle School,130063002236,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Bulloch County,GA,William James Middle School,130063002236,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Bulloch County,GA,William James Middle School,130063002236,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Bulloch County,GA,William James Middle School,130063002236,2015,Total enrollment,,0.00,13.00,0.00,28.00,274.00,280.00,19.00,614.00,80.00,13.00,7.00
GA,Pickens County,GA,Tate Elementary School,130411002591,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Pickens County,GA,Tate Elementary School,130411002591,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Pickens County,GA,Tate Elementary School,130411002591,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Pickens County,GA,Tate Elementary School,130411002591,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Pickens County,GA,Tate Elementary School,130411002591,2015,Total enrollment,,0.00,0.00,0.00,10.00,4.00,295.00,16.00,325.00,53.00,10.00,0.00
GA,Bulloch County,GA,Statesboro High School,130063000285,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Bulloch County,GA,Statesboro High School,130063000285,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Bulloch County,GA,Statesboro High School,130063000285,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Bulloch County,GA,Statesboro High School,130063000285,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Bulloch County,GA,Statesboro High School,130063000285,2015,Total enrollment,,2.00,37.00,2.00,88.00,778.00,631.00,40.00,1578.00,212.00,40.00,25.00
GA,DeKalb County,GA,Avondale Elementary School,130174000694,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,DeKalb County,GA,Avondale Elementary School,130174000694,2015,Allegations - basis of religion,1.00,,,,,,,,,,,
GA,DeKalb County,GA,Avondale Elementary School,130174000694,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Avondale Elementary School,130174000694,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Avondale Elementary School,130174000694,2015,Total enrollment,,0.00,34.00,0.00,16.00,379.00,19.00,16.00,464.00,41.00,19.00,46.00
GA,DeKalb County,GA,DeKalb School of the Arts,130174003884,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,DeKalb County,GA,DeKalb School of the Arts,130174003884,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,DeKalb County,GA,DeKalb School of the Arts,130174003884,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,DeKalb School of the Arts,130174003884,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,DeKalb School of the Arts,130174003884,2015,Total enrollment,,0.00,7.00,0.00,7.00,247.00,121.00,10.00,392.00,17.00,7.00,2.00
GA,Bulloch County,GA,Julia P. Bryant Elementary School,130063000287,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Bulloch County,GA,Julia P. Bryant Elementary School,130063000287,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Bulloch County,GA,Julia P. Bryant Elementary School,130063000287,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Bulloch County,GA,Julia P. Bryant Elementary School,130063000287,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Bulloch County,GA,Julia P. Bryant Elementary School,130063000287,2015,Total enrollment,,4.00,16.00,0.00,25.00,379.00,367.00,22.00,813.00,128.00,7.00,22.00
GA,Commission Charter Schools- CCAT School,GA,CCAT School,130000502626,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Commission Charter Schools- CCAT School,GA,CCAT School,130000502626,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Commission Charter Schools- CCAT School,GA,CCAT School,130000502626,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Commission Charter Schools- CCAT School,GA,CCAT School,130000502626,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Commission Charter Schools- CCAT School,GA,CCAT School,130000502626,2015,Total enrollment,,0.00,2.00,0.00,2.00,34.00,118.00,2.00,158.00,23.00,4.00,0.00
GA,Bulloch County,GA,Sallie Zetterower Elementary School,130063000288,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Bulloch County,GA,Sallie Zetterower Elementary School,130063000288,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Bulloch County,GA,Sallie Zetterower Elementary School,130063000288,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Bulloch County,GA,Sallie Zetterower Elementary School,130063000288,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Bulloch County,GA,Sallie Zetterower Elementary School,130063000288,2015,Total enrollment,,0.00,19.00,0.00,46.00,337.00,280.00,25.00,707.00,98.00,7.00,28.00
GA,Bulloch County,GA,Langston Chapel Middle School,130063002238,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Bulloch County,GA,Langston Chapel Middle School,130063002238,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Bulloch County,GA,Langston Chapel Middle School,130063002238,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Bulloch County,GA,Langston Chapel Middle School,130063002238,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Bulloch County,GA,Langston Chapel Middle School,130063002238,2015,Total enrollment,,4.00,7.00,2.00,70.00,430.00,172.00,22.00,707.00,113.00,16.00,31.00

