Lea State,LEA,School State,School,ID,Year,Category,Allegations,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
GA,Henry County,GA,Woodland High School,130282003418,2015,Total enrollment,,2.00,28.00,4.00,118.00,826.00,445.00,49.00,1472.00,164.00,22.00,4.00
GA,Henry County,GA,Pate's Creek Elementary School,130282001288,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Henry County,GA,Pate's Creek Elementary School,130282001288,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Henry County,GA,Pate's Creek Elementary School,130282001288,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Henry County,GA,Pate's Creek Elementary School,130282001288,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Henry County,GA,Pate's Creek Elementary School,130282001288,2015,Total enrollment,,0.00,43.00,2.00,55.00,349.00,148.00,31.00,628.00,77.00,16.00,16.00
GA,Henry County,GA,Austin Road Elementary School,130282000378,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Henry County,GA,Austin Road Elementary School,130282000378,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Henry County,GA,Austin Road Elementary School,130282000378,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Henry County,GA,Austin Road Elementary School,130282000378,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Henry County,GA,Austin Road Elementary School,130282000378,2015,Total enrollment,,0.00,7.00,2.00,31.00,274.00,76.00,16.00,406.00,41.00,0.00,10.00
GA,Henry County,GA,Stockbridge Middle School,130282001213,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Henry County,GA,Stockbridge Middle School,130282001213,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Henry County,GA,Stockbridge Middle School,130282001213,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Henry County,GA,Stockbridge Middle School,130282001213,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Henry County,GA,Stockbridge Middle School,130282001213,2015,Total enrollment,,2.00,19.00,2.00,97.00,406.00,139.00,22.00,687.00,89.00,4.00,13.00
GA,Henry County,GA,Smith-Barnes Elementary School,130282001209,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Henry County,GA,Smith-Barnes Elementary School,130282001209,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Henry County,GA,Smith-Barnes Elementary School,130282001209,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Henry County,GA,Smith-Barnes Elementary School,130282001209,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Henry County,GA,Smith-Barnes Elementary School,130282001209,2015,Total enrollment,,0.00,4.00,0.00,58.00,172.00,31.00,16.00,281.00,29.00,2.00,25.00

