Lea State,LEA,School State,School,ID,Year,Category,Allegations,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
GA,Gwinnett County,GA,Hopkins Elementary School,130255001938,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Gwinnett County,GA,Hopkins Elementary School,130255001938,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Gwinnett County,GA,Hopkins Elementary School,130255001938,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Gwinnett County,GA,Hopkins Elementary School,130255001938,2015,Total enrollment,,0.00,55.00,4.00,955.00,199.00,52.00,31.00,1296.00,122.00,4.00,820.00
GA,Gwinnett County,GA,Arcado Elementary School,130255001902,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Gwinnett County,GA,Arcado Elementary School,130255001902,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Gwinnett County,GA,Arcado Elementary School,130255001902,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Gwinnett County,GA,Arcado Elementary School,130255001902,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Gwinnett County,GA,Arcado Elementary School,130255001902,2015,Total enrollment,,2.00,349.00,0.00,292.00,277.00,229.00,43.00,1192.00,107.00,4.00,376.00
GA,Gwinnett County,GA,Knight Elementary School,130255001112,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Gwinnett County,GA,Knight Elementary School,130255001112,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Gwinnett County,GA,Knight Elementary School,130255001112,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Gwinnett County,GA,Knight Elementary School,130255001112,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Gwinnett County,GA,Knight Elementary School,130255001112,2015,Total enrollment,,2.00,106.00,0.00,319.00,154.00,160.00,31.00,772.00,74.00,4.00,274.00
GA,Gwinnett County,GA,Berkmar High School,130255001905,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Gwinnett County,GA,Berkmar High School,130255001905,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Gwinnett County,GA,Berkmar High School,130255001905,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Gwinnett County,GA,Berkmar High School,130255001905,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Gwinnett County,GA,Berkmar High School,130255001905,2015,Total enrollment,,7.00,250.00,2.00,1672.00,757.00,112.00,61.00,2861.00,344.00,4.00,346.00
GA,Gwinnett County,GA,Minor Elementary School,130255002005,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Gwinnett County,GA,Minor Elementary School,130255002005,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Gwinnett County,GA,Minor Elementary School,130255002005,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Gwinnett County,GA,Minor Elementary School,130255002005,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Gwinnett County,GA,Minor Elementary School,130255002005,2015,Total enrollment,,0.00,148.00,2.00,583.00,280.00,52.00,28.00,1093.00,143.00,4.00,595.00
GA,Gwinnett County,GA,Camp Creek Elementary School,130255001130,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Gwinnett County,GA,Camp Creek Elementary School,130255001130,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Gwinnett County,GA,Camp Creek Elementary School,130255001130,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Gwinnett County,GA,Camp Creek Elementary School,130255001130,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Gwinnett County,GA,Camp Creek Elementary School,130255001130,2015,Total enrollment,,7.00,166.00,0.00,133.00,205.00,448.00,67.00,1026.00,146.00,0.00,136.00
GA,Gwinnett County,GA,Berkmar Middle School,130255003385,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Gwinnett County,GA,Berkmar Middle School,130255003385,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Gwinnett County,GA,Berkmar Middle School,130255003385,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Gwinnett County,GA,Berkmar Middle School,130255003385,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Gwinnett County,GA,Berkmar Middle School,130255003385,2015,Total enrollment,,4.00,106.00,0.00,652.00,256.00,49.00,22.00,1089.00,203.00,4.00,148.00
GA,Gwinnett County,GA,Head Elementary School,130255001909,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Gwinnett County,GA,Head Elementary School,130255001909,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Gwinnett County,GA,Head Elementary School,130255001909,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Gwinnett County,GA,Head Elementary School,130255001909,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Gwinnett County,GA,Head Elementary School,130255001909,2015,Total enrollment,,0.00,61.00,0.00,70.00,121.00,244.00,37.00,533.00,62.00,4.00,31.00

