Lea State,LEA,School State,School,ID,Year,Category,Allegations,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
GA,DeKalb County,GA,Woodridge Elementary School,130174000660,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Woodridge Elementary School,130174000660,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Woodridge Elementary School,130174000660,2015,Total enrollment,,0.00,2.00,4.00,22.00,502.00,4.00,10.00,544.00,71.00,13.00,13.00
GA,DeKalb County,GA,Stone Mountain Elementary School,130174000732,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,DeKalb County,GA,Stone Mountain Elementary School,130174000732,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,DeKalb County,GA,Stone Mountain Elementary School,130174000732,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Stone Mountain Elementary School,130174000732,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Stone Mountain Elementary School,130174000732,2015,Total enrollment,,0.00,4.00,2.00,52.00,478.00,13.00,16.00,565.00,41.00,7.00,37.00
GA,DeKalb County,GA,Stephenson High School,130174001553,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,DeKalb County,GA,Stephenson High School,130174001553,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,DeKalb County,GA,Stephenson High School,130174001553,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Stephenson High School,130174001553,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Stephenson High School,130174001553,2015,Total enrollment,,4.00,4.00,2.00,43.00,1537.00,7.00,19.00,1616.00,170.00,22.00,13.00
GA,DeKalb County,GA,Stephenson Middle School,130174001547,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,DeKalb County,GA,Stephenson Middle School,130174001547,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,DeKalb County,GA,Stephenson Middle School,130174001547,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Stephenson Middle School,130174001547,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Stephenson Middle School,130174001547,2015,Total enrollment,,4.00,4.00,2.00,28.00,961.00,7.00,13.00,1019.00,98.00,25.00,7.00
GA,DeKalb County,GA,Dunaire Elementary School,130174000726,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,DeKalb County,GA,Dunaire Elementary School,130174000726,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,DeKalb County,GA,Dunaire Elementary School,130174000726,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Dunaire Elementary School,130174000726,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Dunaire Elementary School,130174000726,2015,Total enrollment,,0.00,28.00,0.00,31.00,667.00,13.00,10.00,749.00,44.00,10.00,73.00
GA,DeKalb County,GA,Elizabeth Andrews High School,130174003921,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,DeKalb County,GA,Elizabeth Andrews High School,130174003921,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,DeKalb County,GA,Elizabeth Andrews High School,130174003921,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Elizabeth Andrews High School,130174003921,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Elizabeth Andrews High School,130174003921,2015,Total enrollment,,2.00,31.00,4.00,79.00,418.00,13.00,2.00,549.00,53.00,4.00,64.00
GA,DeKalb County,GA,Pine Ridge Elementary School,130174002074,2015,Allegations - basis of race color or national origin,2.00,,,,,,,,,,,
GA,DeKalb County,GA,Pine Ridge Elementary School,130174002074,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,DeKalb County,GA,Pine Ridge Elementary School,130174002074,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,2.00,2.00,0.00
GA,DeKalb County,GA,Pine Ridge Elementary School,130174002074,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,2.00,0.00,0.00
GA,DeKalb County,GA,Pine Ridge Elementary School,130174002074,2015,Total enrollment,,0.00,4.00,2.00,25.00,610.00,10.00,7.00,658.00,107.00,13.00,22.00
GA,DeKalb County,GA,Stone Mountain High School,130174000644,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,DeKalb County,GA,Stone Mountain High School,130174000644,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,DeKalb County,GA,Stone Mountain High School,130174000644,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Stone Mountain High School,130174000644,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Stone Mountain High School,130174000644,2015,Total enrollment,,2.00,64.00,2.00,76.00,838.00,16.00,10.00,1008.00,143.00,7.00,85.00
GA,DeKalb County,GA,Freedom Middle School,130174002370,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,DeKalb County,GA,Freedom Middle School,130174002370,2015,Allegations - basis of religion,1.00,,,,,,,,,,,
GA,DeKalb County,GA,Freedom Middle School,130174002370,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Freedom Middle School,130174002370,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Freedom Middle School,130174002370,2015,Total enrollment,,0.00,397.00,2.00,52.00,697.00,34.00,10.00,1192.00,125.00,13.00,490.00
GA,DeKalb County,GA,Dekalb Early College Academy,130174003708,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,DeKalb County,GA,Dekalb Early College Academy,130174003708,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,DeKalb County,GA,Dekalb Early College Academy,130174003708,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Dekalb Early College Academy,130174003708,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Dekalb Early College Academy,130174003708,2015,Total enrollment,,2.00,4.00,0.00,16.00,292.00,4.00,2.00,320.00,<=2,0.00,2.00
GA,DeKalb County,GA,Redan High School,130174000636,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,DeKalb County,GA,Redan High School,130174000636,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,DeKalb County,GA,Redan High School,130174000636,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Redan High School,130174000636,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Redan High School,130174000636,2015,Total enrollment,,4.00,4.00,2.00,34.00,955.00,7.00,19.00,1025.00,110.00,7.00,13.00
GA,DeKalb County,GA,Stone Mill Elementary School,130174000662,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,DeKalb County,GA,Stone Mill Elementary School,130174000662,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,DeKalb County,GA,Stone Mill Elementary School,130174000662,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Stone Mill Elementary School,130174000662,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Stone Mill Elementary School,130174000662,2015,Total enrollment,,0.00,13.00,0.00,79.00,505.00,16.00,5.00,618.00,38.00,7.00,100.00
GA,DeKalb County,GA,Hambrick Elementary School,130174000723,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,DeKalb County,GA,Hambrick Elementary School,130174000723,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,DeKalb County,GA,Hambrick Elementary School,130174000723,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Hambrick Elementary School,130174000723,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Hambrick Elementary School,130174000723,2015,Total enrollment,,4.00,82.00,4.00,73.00,517.00,10.00,7.00,697.00,59.00,7.00,100.00
GA,DeKalb County,GA,DeKalb Alternative School,130174002313,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,DeKalb County,GA,DeKalb Alternative School,130174002313,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,DeKalb County,GA,DeKalb Alternative School,130174002313,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,DeKalb Alternative School,130174002313,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,DeKalb Alternative School,130174002313,2015,Total enrollment,,0.00,5.00,0.00,7.00,148.00,7.00,2.00,169.00,32.00,4.00,5.00
GA,DeKalb County,GA,Rockbridge Elementary School,130174000646,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,DeKalb County,GA,Rockbridge Elementary School,130174000646,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,DeKalb County,GA,Rockbridge Elementary School,130174000646,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Rockbridge Elementary School,130174000646,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Rockbridge Elementary School,130174000646,2015,Total enrollment,,4.00,19.00,0.00,34.00,316.00,4.00,13.00,390.00,20.00,2.00,46.00
GA,DeKalb County,GA,The Champion Middle Theme School,130174003643,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,DeKalb County,GA,The Champion Middle Theme School,130174003643,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,DeKalb County,GA,The Champion Middle Theme School,130174003643,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,The Champion Middle Theme School,130174003643,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,The Champion Middle Theme School,130174003643,2015,Total enrollment,,2.00,4.00,0.00,13.00,775.00,0.00,5.00,799.00,29.00,22.00,19.00
GA,DeKalb County,GA,Allgood Elementary School,130174000667,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,DeKalb County,GA,Allgood Elementary School,130174000667,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,DeKalb County,GA,Allgood Elementary School,130174000667,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Allgood Elementary School,130174000667,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Allgood Elementary School,130174000667,2015,Total enrollment,,2.00,16.00,0.00,25.00,520.00,10.00,7.00,580.00,56.00,4.00,70.00
GA,DeKalb County,GA,Stone Mountain Middle School,130174003337,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,DeKalb County,GA,Stone Mountain Middle School,130174003337,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,DeKalb County,GA,Stone Mountain Middle School,130174003337,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Stone Mountain Middle School,130174003337,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Stone Mountain Middle School,130174003337,2015,Total enrollment,,4.00,64.00,2.00,82.00,766.00,16.00,7.00,941.00,125.00,7.00,94.00
GA,DeKalb County,GA,Wynbrooke Elementary School,130174002478,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,DeKalb County,GA,Wynbrooke Elementary School,130174002478,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,DeKalb County,GA,Wynbrooke Elementary School,130174002478,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Wynbrooke Elementary School,130174002478,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Wynbrooke Elementary School,130174002478,2015,Total enrollment,,0.00,2.00,0.00,10.00,757.00,2.00,4.00,775.00,32.00,16.00,16.00
GA,DeKalb County,GA,Eldridge L. Miller Elementary School,130174001862,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,DeKalb County,GA,Eldridge L. Miller Elementary School,130174001862,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,DeKalb County,GA,Eldridge L. Miller Elementary School,130174001862,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Eldridge L. Miller Elementary School,130174001862,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Eldridge L. Miller Elementary School,130174001862,2015,Total enrollment,,2.00,4.00,2.00,43.00,571.00,4.00,10.00,636.00,77.00,13.00,10.00
GA,DeKalb County,GA,Rowland Elementary School,130174000698,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,DeKalb County,GA,Rowland Elementary School,130174000698,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,DeKalb County,GA,Rowland Elementary School,130174000698,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Rowland Elementary School,130174000698,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,DeKalb County,GA,Rowland Elementary School,130174000698,2015,Total enrollment,,2.00,4.00,0.00,37.00,544.00,10.00,7.00,604.00,74.00,4.00,43.00

