Lea State,LEA,School State,School,ID,Year,Category,Allegations,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
GA,Floyd County,GA,Model Elementary School,130219000943,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Floyd County,GA,Model Elementary School,130219000943,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Floyd County,GA,Model Elementary School,130219000943,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Floyd County,GA,Model Elementary School,130219000943,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Floyd County,GA,Model Elementary School,130219000943,2015,Total enrollment,,0.00,0.00,0.00,19.00,16.00,481.00,7.00,523.00,83.00,7.00,25.00
GA,Rome City,GA,Rome City Transitional Academy,130444002807,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Rome City,GA,Rome City Transitional Academy,130444002807,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Rome City,GA,Rome City Transitional Academy,130444002807,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Rome City,GA,Rome City Transitional Academy,130444002807,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Rome City,GA,Rome City Transitional Academy,130444002807,2015,Total enrollment,,0.00,0.00,0.00,4.00,25.00,7.00,4.00,40.00,7.00,0.00,4.00
GA,Rome City,GA,West Central Elementary School,130444001595,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Rome City,GA,West Central Elementary School,130444001595,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Rome City,GA,West Central Elementary School,130444001595,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Rome City,GA,West Central Elementary School,130444001595,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Rome City,GA,West Central Elementary School,130444001595,2015,Total enrollment,,0.00,28.00,0.00,394.00,166.00,103.00,25.00,716.00,47.00,5.00,193.00
GA,Rome City,GA,Main Elementary School,130444001604,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Rome City,GA,Main Elementary School,130444001604,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Rome City,GA,Main Elementary School,130444001604,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Rome City,GA,Main Elementary School,130444001604,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Rome City,GA,Main Elementary School,130444001604,2015,Total enrollment,,0.00,0.00,0.00,28.00,193.00,16.00,10.00,247.00,35.00,4.00,19.00
GA,Rome City,GA,Anna K. Davie Elementary,130444004206,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Rome City,GA,Anna K. Davie Elementary,130444004206,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Rome City,GA,Anna K. Davie Elementary,130444004206,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Rome City,GA,Anna K. Davie Elementary,130444004206,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Rome City,GA,Anna K. Davie Elementary,130444004206,2015,Total enrollment,,0.00,4.00,0.00,94.00,271.00,52.00,19.00,440.00,98.00,0.00,52.00
GA,Floyd County,GA,Johnson Elementary,130219000939,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Floyd County,GA,Johnson Elementary,130219000939,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Floyd County,GA,Johnson Elementary,130219000939,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Floyd County,GA,Johnson Elementary,130219000939,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Floyd County,GA,Johnson Elementary,130219000939,2015,Total enrollment,,0.00,4.00,2.00,19.00,52.00,490.00,19.00,586.00,77.00,8.00,4.00
GA,Floyd County,GA,McHenry Primary,130219000932,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Floyd County,GA,McHenry Primary,130219000932,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Floyd County,GA,McHenry Primary,130219000932,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Floyd County,GA,McHenry Primary,130219000932,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Floyd County,GA,McHenry Primary,130219000932,2015,Total enrollment,,0.00,2.00,0.00,34.00,31.00,106.00,10.00,183.00,59.00,0.00,19.00
GA,Rome City,GA,Rome Middle School,130444000154,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Rome City,GA,Rome Middle School,130444000154,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Rome City,GA,Rome Middle School,130444000154,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Rome City,GA,Rome Middle School,130444000154,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Rome City,GA,Rome Middle School,130444000154,2015,Total enrollment,,0.00,31.00,2.00,280.00,322.00,244.00,40.00,919.00,89.00,10.00,52.00
GA,Floyd County,GA,Model Middle School,130219002372,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Floyd County,GA,Model Middle School,130219002372,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Floyd County,GA,Model Middle School,130219002372,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Floyd County,GA,Model Middle School,130219002372,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Floyd County,GA,Model Middle School,130219002372,2015,Total enrollment,,2.00,7.00,0.00,16.00,37.00,478.00,13.00,553.00,71.00,34.00,7.00
GA,Floyd County,GA,Garden Lakes Elementary School,130219000945,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Floyd County,GA,Garden Lakes Elementary School,130219000945,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Floyd County,GA,Garden Lakes Elementary School,130219000945,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Floyd County,GA,Garden Lakes Elementary School,130219000945,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Floyd County,GA,Garden Lakes Elementary School,130219000945,2015,Total enrollment,,2.00,4.00,0.00,124.00,94.00,439.00,37.00,700.00,74.00,10.00,88.00
GA,Floyd County,GA,Coosa High School,130219000937,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Floyd County,GA,Coosa High School,130219000937,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Floyd County,GA,Coosa High School,130219000937,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Floyd County,GA,Coosa High School,130219000937,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Floyd County,GA,Coosa High School,130219000937,2015,Total enrollment,,0.00,4.00,2.00,142.00,76.00,502.00,28.00,754.00,95.00,22.00,16.00
GA,Floyd County,GA,Model High,130219002373,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Floyd County,GA,Model High,130219002373,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Floyd County,GA,Model High,130219002373,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Floyd County,GA,Model High,130219002373,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Floyd County,GA,Model High,130219002373,2015,Total enrollment,,0.00,4.00,0.00,28.00,55.00,571.00,19.00,677.00,101.00,16.00,2.00
GA,Floyd County,GA,Armuchee High School,130219002375,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Floyd County,GA,Armuchee High School,130219002375,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Floyd County,GA,Armuchee High School,130219002375,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Floyd County,GA,Armuchee High School,130219002375,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Floyd County,GA,Armuchee High School,130219002375,2015,Total enrollment,,0.00,7.00,0.00,7.00,16.00,517.00,10.00,557.00,65.00,16.00,2.00
GA,Floyd County,GA,Glenwood Primary School,130219000941,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Floyd County,GA,Glenwood Primary School,130219000941,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Floyd County,GA,Glenwood Primary School,130219000941,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Floyd County,GA,Glenwood Primary School,130219000941,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Floyd County,GA,Glenwood Primary School,130219000941,2015,Total enrollment,,0.00,4.00,0.00,25.00,16.00,376.00,22.00,443.00,68.00,2.00,13.00
GA,Floyd County,GA,Armuchee Elementary School,130219000882,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Floyd County,GA,Armuchee Elementary School,130219000882,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Floyd County,GA,Armuchee Elementary School,130219000882,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Floyd County,GA,Armuchee Elementary School,130219000882,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Floyd County,GA,Armuchee Elementary School,130219000882,2015,Total enrollment,,0.00,4.00,0.00,28.00,13.00,352.00,19.00,416.00,68.00,7.00,10.00
GA,Department of Juvenile Justice,GA,Bob Richards Regional Youth Detention Center,130002603511,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Department of Juvenile Justice,GA,Bob Richards Regional Youth Detention Center,130002603511,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Department of Juvenile Justice,GA,Bob Richards Regional Youth Detention Center,130002603511,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Department of Juvenile Justice,GA,Bob Richards Regional Youth Detention Center,130002603511,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Department of Juvenile Justice,GA,Bob Richards Regional Youth Detention Center,130002603511,2015,Total enrollment,,0.00,0.00,0.00,2.00,5.00,13.00,7.00,27.00,7.00,2.00,0.00
GA,Rome City,GA,East Central Elementary School,130444001599,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Rome City,GA,East Central Elementary School,130444001599,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Rome City,GA,East Central Elementary School,130444001599,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Rome City,GA,East Central Elementary School,130444001599,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Rome City,GA,East Central Elementary School,130444001599,2015,Total enrollment,,0.00,10.00,2.00,79.00,154.00,274.00,28.00,547.00,50.00,2.00,43.00

