Lea State,LEA,School State,School,ID,Year,Category,Allegations,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
GA,Clayton County,GA,Sequoyah Middle School,130123003317,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Clayton County,GA,Sequoyah Middle School,130123003317,2015,Total enrollment,,0.00,28.00,2.00,244.00,607.00,13.00,22.00,916.00,128.00,2.00,88.00
GA,State Charter Schools- Dubois Integrity Academy I,GA,Dubois Integrity Academy I,130023704193,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,State Charter Schools- Dubois Integrity Academy I,GA,Dubois Integrity Academy I,130023704193,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,State Charter Schools- Dubois Integrity Academy I,GA,Dubois Integrity Academy I,130023704193,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,State Charter Schools- Dubois Integrity Academy I,GA,Dubois Integrity Academy I,130023704193,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,State Charter Schools- Dubois Integrity Academy I,GA,Dubois Integrity Academy I,130023704193,2015,Total enrollment,,0.00,0.00,0.00,0.00,577.00,0.00,2.00,579.00,20.00,0.00,0.00
GA,Clayton County,GA,Riverdale Elementary School,130123000499,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Clayton County,GA,Riverdale Elementary School,130123000499,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Clayton County,GA,Riverdale Elementary School,130123000499,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Clayton County,GA,Riverdale Elementary School,130123000499,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Clayton County,GA,Riverdale Elementary School,130123000499,2015,Total enrollment,,4.00,25.00,2.00,202.00,418.00,13.00,22.00,686.00,50.00,2.00,100.00
GA,Clayton County,GA,Riverdale Middle School,130123000491,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Clayton County,GA,Riverdale Middle School,130123000491,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Clayton County,GA,Riverdale Middle School,130123000491,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Clayton County,GA,Riverdale Middle School,130123000491,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Clayton County,GA,Riverdale Middle School,130123000491,2015,Total enrollment,,2.00,34.00,0.00,79.00,553.00,7.00,10.00,685.00,95.00,2.00,19.00
GA,Clayton County,GA,Oliver Elementary School,130123000479,2015,Allegations - basis of race color or national origin,1.00,,,,,,,,,,,
GA,Clayton County,GA,Oliver Elementary School,130123000479,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Clayton County,GA,Oliver Elementary School,130123000479,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Clayton County,GA,Oliver Elementary School,130123000479,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00
GA,Clayton County,GA,Oliver Elementary School,130123000479,2015,Total enrollment,,4.00,19.00,2.00,52.00,550.00,2.00,7.00,636.00,41.00,4.00,43.00
GA,Clayton County,GA,Charles R. Drew High School,130123003855,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Clayton County,GA,Charles R. Drew High School,130123003855,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Clayton County,GA,Charles R. Drew High School,130123003855,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Clayton County,GA,Charles R. Drew High School,130123003855,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Clayton County,GA,Charles R. Drew High School,130123003855,2015,Total enrollment,,2.00,52.00,0.00,268.00,1138.00,13.00,28.00,1501.00,182.00,4.00,61.00

