Lea State,LEA,School State,School,ID,Year,Category,Allegations,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
GA,Fayette County,GA,Fayette County High School,130213002168,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Fayette County,GA,Fayette County High School,130213002168,2015,Total enrollment,,7.00,76.00,7.00,127.00,799.00,259.00,85.00,1360.00,140.00,112.00,19.00
GA,Fayette County,GA,Sara Harp Minter Elementary School,130213002555,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Fayette County,GA,Sara Harp Minter Elementary School,130213002555,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Fayette County,GA,Sara Harp Minter Elementary School,130213002555,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Fayette County,GA,Sara Harp Minter Elementary School,130213002555,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Fayette County,GA,Sara Harp Minter Elementary School,130213002555,2015,Total enrollment,,4.00,37.00,2.00,37.00,160.00,463.00,31.00,734.00,74.00,16.00,19.00
GA,Fayette County,GA,Starrs Mill High School,130213002165,2015,Allegations - basis of race color or national origin,2.00,,,,,,,,,,,
GA,Fayette County,GA,Starrs Mill High School,130213002165,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Fayette County,GA,Starrs Mill High School,130213002165,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00
GA,Fayette County,GA,Starrs Mill High School,130213002165,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00,0.00,0.00
GA,Fayette County,GA,Starrs Mill High School,130213002165,2015,Total enrollment,,4.00,61.00,2.00,85.00,118.00,1075.00,49.00,1394.00,59.00,94.00,13.00
GA,Fayette County,GA,Spring Hill Elementary School,130213001235,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Fayette County,GA,Spring Hill Elementary School,130213001235,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Fayette County,GA,Spring Hill Elementary School,130213001235,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Fayette County,GA,Spring Hill Elementary School,130213001235,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Fayette County,GA,Spring Hill Elementary School,130213001235,2015,Total enrollment,,4.00,43.00,0.00,79.00,376.00,169.00,49.00,720.00,77.00,4.00,46.00
GA,Fayette County,GA,Fayetteville Elementary School,130213002485,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Fayette County,GA,Fayetteville Elementary School,130213002485,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Fayette County,GA,Fayetteville Elementary School,130213002485,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Fayette County,GA,Fayetteville Elementary School,130213002485,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Fayette County,GA,Fayetteville Elementary School,130213002485,2015,Total enrollment,,0.00,22.00,0.00,58.00,292.00,70.00,40.00,482.00,38.00,7.00,28.00
GA,Fayette County,GA,Fayette County Alternative School,130213002718,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Fayette County,GA,Fayette County Alternative School,130213002718,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Fayette County,GA,Fayette County Alternative School,130213002718,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Fayette County,GA,Fayette County Alternative School,130213002718,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Fayette County,GA,Fayette County Alternative School,130213002718,2015,Total enrollment,,0.00,0.00,0.00,13.00,37.00,37.00,7.00,94.00,29.00,7.00,0.00
GA,Fayette County,GA,Whitewater High School,130213002877,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Fayette County,GA,Whitewater High School,130213002877,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Fayette County,GA,Whitewater High School,130213002877,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Fayette County,GA,Whitewater High School,130213002877,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Fayette County,GA,Whitewater High School,130213002877,2015,Total enrollment,,4.00,37.00,2.00,73.00,280.00,958.00,73.00,1427.00,143.00,58.00,0.00
GA,Fayette County,GA,Peeples Elementary School,130213002258,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Fayette County,GA,Peeples Elementary School,130213002258,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Fayette County,GA,Peeples Elementary School,130213002258,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Fayette County,GA,Peeples Elementary School,130213002258,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Fayette County,GA,Peeples Elementary School,130213002258,2015,Total enrollment,,4.00,37.00,4.00,40.00,34.00,529.00,22.00,670.00,68.00,10.00,16.00
GA,Fayette County,GA,Inman Elementary,130213003802,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Fayette County,GA,Inman Elementary,130213003802,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Fayette County,GA,Inman Elementary,130213003802,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Fayette County,GA,Inman Elementary,130213003802,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Fayette County,GA,Inman Elementary,130213003802,2015,Total enrollment,,4.00,16.00,2.00,55.00,172.00,334.00,40.00,623.00,56.00,13.00,19.00
GA,Fayette County,GA,North Fayette Elementary School,130213001893,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Fayette County,GA,North Fayette Elementary School,130213001893,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Fayette County,GA,North Fayette Elementary School,130213001893,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Fayette County,GA,North Fayette Elementary School,130213001893,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Fayette County,GA,North Fayette Elementary School,130213001893,2015,Total enrollment,,2.00,25.00,4.00,115.00,385.00,64.00,31.00,626.00,56.00,16.00,79.00
GA,Fayette County,GA,Rising Starr Middle School,130213002166,2015,Allegations - basis of race color or national origin,0.00,,,,,,,,,,,
GA,Fayette County,GA,Rising Starr Middle School,130213002166,2015,Allegations - basis of religion,0.00,,,,,,,,,,,
GA,Fayette County,GA,Rising Starr Middle School,130213002166,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Fayette County,GA,Rising Starr Middle School,130213002166,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,Fayette County,GA,Rising Starr Middle School,130213002166,2015,Total enrollment,,2.00,46.00,4.00,85.00,70.00,721.00,34.00,962.00,77.00,34.00,16.00

